date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-05-29	12:13:00	SalimaBhatia	HFogstad	0	1	6	#breastfeeding during and despite COVID 19 		#breastfeeding	1266341770582880256	https://twitter.com/SalimaBhatia/status/1266341770582880256	breastfeeding despite covid		[{'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-29	13:14:26	CK_Mandal		0	0	0	The government’s focus on job creation, however, is neither new nor promising, given the extraordinary situation created by the pandemic, experts say. I write... 			1266357231257178112	https://twitter.com/CK_Mandal/status/1266357231257178112	focus job creation however neither new promising given extraordinary situation created pandemic expert say write		[{'score': 0.701013, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.855825, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-29	14:22:28	ArunKum32294834		0	0	0	@DC_Ramgarh Respected sir please provide us the counting details of covid 19 patients with their locality like others districts are providing. So that we people of Ramgarh should be aware of the location of the newly found corona patients.	@DC_Ramgarh		1266374354859749378	https://twitter.com/ArunKum32294834/status/1266374354859749378	USER_MENTION respected sir please provide u counting detail covid patient locality like others district providing people ramgarh aware location newly found corona patient		[]							
2020-05-29	14:30:30	AbinashGuru11		1	0	0	@CMCCuttack misguiding to public about Dubai returnees #Covid-19 CMC said they stayed in Govt quarantine but later found they stayed in paid quarantine it seems to be a corruption and dangerous to public health inquiry must need @CMO_Odisha @HFWOdisha	@CMCCuttack @CMO_Odisha @HFWOdisha	#Covid	1266376372580044802	https://twitter.com/AbinashGuru11/status/1266376372580044802	USER_MENTION misguiding public dubai returnees covid19 cmc said stayed govt quarantine later found stayed paid quarantine seems corruption dangerous public health inquiry must need USER_MENTION USER_MENTION		[{'score': 0.61732, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-29	14:47:28	Vivekguptaworld		0	0	0	Famous astrologer #BejanDaruwalla passes away at the age of 89, allegedly due to COVID-19! #RIPBejanDaruwalla | #COVID19 | #CoronaVirusUpdates		#BejanDaruwalla #RIPBejanDaruwalla #COVID19 #CoronaVirusUpdates	1266380643056758785	https://twitter.com/Vivekguptaworld/status/1266380643056758785	famous astrologer bejandaruwalla pass away age allegedly due covid19 ripbejandaruwalla covid19 coronavirusupdates		[{'score': 0.81536, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-29	15:33:42	Aydah_AlAwadhi		1	1	1	#AskReuters are you screening asymptomatic patients for COVID19 prior to chemotherapy? What’s your approach in screening asymptomatic patients for COVID19 in general?		#AskReuters	1266392279004184583	https://twitter.com/Aydah_AlAwadhi/status/1266392279004184583	askreuters screening asymptomatic patient covid19 prior chemotherapy approach screening asymptomatic patient covid19 general		[{'score': 0.516465, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-29	15:34:11	arindamdutta07	M_Gadg21	1	0	0	Tu Tu Main main Tu tu Main main Coronavirus haven't been able to unite us... So our next generation have no future, either yours or mine. Now they can't go to gulf also, can't be elitist and go to US also....green cards nearly very limited. Tu tu, main main			1266392399674294272	https://twitter.com/arindamdutta07/status/1266392399674294272	tu tu main main tu tu main main coronavirus havent able unite u next generation future either mine cant go gulf also cant elitist go u also green card nearly limited tu tu main main		[]							
2020-05-29	15:42:23	sanjays32956295		0	1	1	There is practically no lockdown in rural india, and parts of urban areas . . 			1266394464844681221	https://twitter.com/sanjays32956295/status/1266394464844681221	practically lockdown rural india part urban area		[{'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-29	15:52:19	anuragbisen		0	0	0	Sea power key to India post-COVID-19 plans for new world order – http://Defence.Capital https://defence.capital/2020/05/29/sea-power-key-to-india-post-covid-19-plans-for-new-world-order/			1266396965492846594	https://twitter.com/anuragbisen/status/1266396965492846594	sea power key india postcovid19 plan new world order URL URL		[{'score': 0.603885, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-29	15:55:44	sougata_journal	RahulGandhi	0	0	0	@RahulGandhi was right in predicting the threat of Corona 	@RahulGandhi		1266397822900998144	https://twitter.com/sougata_journal/status/1266397822900998144	USER_MENTION right predicting threat corona		[{'score': 0.79663, 'tone_id': 'fear', 'tone_name': 'Fear'}]							1.0
2020-05-29	16:39:27	IqbalJ33504075	SpiritOfCongres	0	0	1	Hope and pray nothing will happen. We had enough from covid, west Bengal cyclone locust and govts incompetent handling of this crisis God save our country at all times			1266408826133078016	https://twitter.com/IqbalJ33504075/status/1266408826133078016	hope pray nothing happen enough covid west bengal cyclone locust govts incompetent handling crisis god save country time		[{'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-29	16:39:27	Sushil07392051		1	0	0	#IndiaFightsCorona In its fight against COVID-19, the Indian Railways is rolling out train hospitals in Tier II and Tier III cities as well as villages. So far, Indian Railways has already converted 5,150 train coaches into isolation centres. via NaMo App		#IndiaFightsCorona	1266408824975523841	https://twitter.com/Sushil07392051/status/1266408824975523841	indiafightscorona fight covid19 indian railway rolling train hospital tier ii tier ii city well village far indian railway already converted train coach isolation centre via namo app		[{'score': 0.69841, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-29	17:28:14	Ranjeetgupta08		0	0	1	Researchers culture novel coronavirus, may help in drug testing and vaccine development 			1266421102336552961	https://twitter.com/Ranjeetgupta08/status/1266421102336552961	researcher culture novel coronavirus may help drug testing vaccine development		[{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-29	17:52:03	AlexInAir		3	13	21	Extraordinary to read through UK’s released SAGE minutes from Feb/March. While it makes it clear the government could see #COVID19 wave approaching Britain, restricting or reducing its entry with airport, or air travel measures was never a consideration 		#COVID19	1266427095879757825	https://twitter.com/AlexInAir/status/1266427095879757825	extraordinary read released sage minute make clear government could see covid19 wave approaching britain restricting reducing entry airport air travel measure never consideration		[{'score': 0.626861, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-29	18:41:12	aboyobbhuyan		1	0	4	+33 COVID-19 cases now. 177 new COVID-19 cases in a single day, highest spike so far in Assam. Good news today that, 22-patients were discharged and most of the cases from Quarantine Centres, no community outbreak as of now! #AssamCovidCount		#AssamCovidCount	1266439465742086145	https://twitter.com/aboyobbhuyan/status/1266439465742086145	covid19 case new covid19 case single day highest spike far assam good news today discharged case quarantine centre community outbreak assamcovidcount		[{'score': 0.67128, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-29	19:21:36	muralinamanna	TVMohandasPai	0	0	1	@ShemarooEnt look at #ISKCON amazing work in feeding needy during #Covid19 Shame on you for making such bad taste video with third grade artists in the name of comedy .	@ShemarooEnt	#ISKCON #Covid19	1266449631300517890	https://twitter.com/muralinamanna/status/1266449631300517890	USER_MENTION look iskcon amazing work feeding needy covid19 shame making bad taste video third grade artist name comedy		[]							
2020-05-29	19:27:04	VinitaMewada		0	0	0	More or less like the various stages of the journey of coronavirus, the list of corona warriors also expanded.Thus the policemen started supplying rations and medicines, the postmen started delivering cash and… https://www.instagram.com/p/CAyJGFCF_Yp/?igshid=1u7rspv1mtek1			1266451007283671040	https://twitter.com/VinitaMewada/status/1266451007283671040	le like various stage journey coronavirus list corona warrior also expanded.thus policeman started supplying ration medicine postman started delivering cash URL	[{'sentence_id': 0, 'text': 'le like various stage journey coronavirus list corona warrior also expanded.thus', 'tones': [{'score': 0.589822, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'policeman started supplying ration medicine postman started delivering cash URL', 'tones': []}]	[{'score': 0.501943, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.68097, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]				1.0		1.0	
2020-05-29	19:46:16	amarvanee		0	0	1	Stay sane. Don't lose your mind. I am fine, thanks. Sure. #lockdown #mentalhealthawareness #mentalhealth #health #mentalhealthwarrior #mindfulness #fun #funny #standupcomedy #comedian @Golf Course Road https://www.instagram.com/p/CAyLSr-lVSZ/?igshid=158bve5ianb0u		#lockdown #mentalhealthawareness #mentalhealth #health #mentalhealthwarrior #mindfulness #fun #funny #standupcomedy #comedian	1266455839436615689	https://twitter.com/amarvanee/status/1266455839436615689	stay sane dont lose mind fine thanks sure lockdown mentalhealthawareness mentalhealth health mentalhealthwarrior mindfulness fun funny standupcomedy comedian USER_MENTION course road URL		[{'score': 0.859069, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0				
2020-05-29	22:07:46	AjayKumarDubey	realDonaldTrump	0	0	0	#BREAKING: US President @realDonaldTrump says, US is today terminating relationship entirely with @WHO. #COVID19 	@realDonaldTrump @WHO	#BREAKING #COVID19	1266491449677279232	https://twitter.com/AjayKumarDubey/status/1266491449677279232	breaking u president USER_MENTION say u today terminating relationship entirely USER_MENTION covid19		[{'score': 0.649425, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0					
2020-05-30	00:59:45	AlmutairiSays	CBSNews	0	0	0	2020 Introducing: Planet of the apes: The Corona Pandemic.. 			1266534729622437889	https://twitter.com/AlmutairiSays/status/1266534729622437889	introducing planet ape corona pandemic		[]							
2020-05-30	01:24:40	SamyakModi4		0	0	1	Is this what lockdown mean People are literally swimming in ambazari lake @NagpurPolice @Tukaram_IndIAS @nitin_gadkari @PMOIndia – at Ambazari Lake	@NagpurPolice @Tukaram_IndIAS @nitin_gadkari @PMOIndia		1266541001100816384	https://twitter.com/SamyakModi4/status/1266541001100816384	lockdown mean people literally swimming ambazari lake USER_MENTION USER_MENTION USER_MENTION USER_MENTION ambazari lake		[{'score': 0.56738, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.73677, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-30	02:03:48	spjain_		0	0	0	Covid -19 29th may Recovery ration stands at - 47.62 % Yesterday 42.88 % (jump - +4.74%) Mortality at - 2.87 % Yesterday 2.85 % ( +.2% )			1266550849876234247	https://twitter.com/spjain_/status/1266550849876234247	covid may recovery ration stand yesterday jump mortality yesterday		[{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-30	02:21:08	rekha_insan87		0	15	8	Saviours of mankind are providing water and food to migrant workers who are returning to their homes in this crucial time of pandemic . These #WelfareWorksInLockdown are really commendable.		#WelfareWorksInLockdown	1266555211155255296	https://twitter.com/rekha_insan87/status/1266555211155255296	saviour mankind providing water food migrant worker returning home crucial time pandemic welfareworksinlockdown really commendable		[{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-30	03:26:34	ashishcseriet		1	0	0	@goairlinesindia ..I have a flight Dated on 28th May and 30th May having PNR-U8LZ9J and X9UFMW respectively. I don’t want to travel due to COVID-19. Can I make re-book with the same PNR for future date by pying difference in fare. Donot reply copy paste message	@goairlinesindia		1266571679427264512	https://twitter.com/ashishcseriet/status/1266571679427264512	USER_MENTION flight dated may may pnru8lz9j x9ufmw respectively want travel due covid19 make rebook pnr future date pying difference fare donot reply copy paste message		[{'score': 0.733853, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-30	03:46:20	tariqwane		0	0	1	I'm trying to figure out why we closed school on 10 cases of coronavirus but are opening schools when cases go beyond 1.5 lakh....! Maybe it's Economy &gt; human lives! #schoolreopening #carryminati #kunalkamra		#schoolreopening #carryminati #kunalkamra	1266576652127133698	https://twitter.com/tariqwane/status/1266576652127133698	im trying figure closed school case coronavirus opening school case go beyond lakh maybe economy human life schoolreopening carryminati kunalkamra		[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]				1.0		1.0	
2020-05-30	03:47:48	sohailrulesNSUI		1	2	12	Dear @TelanganaDGP complete violation of lockdown. 1000 Rs fine to normal citizens if they wont wear a mask. Then y not any fine to our state CM? @hydcitypolice @RachakondaCop @cyberabadpolice @CPHydCity	@TelanganaDGP @hydcitypolice @RachakondaCop @cyberabadpolice @CPHydCity		1266577022127468547	https://twitter.com/sohailrulesNSUI/status/1266577022127468547	dear USER_MENTION complete violation lockdown r fine normal citizen wont wear mask fine state cm USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.655463, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-30	04:36:44	thaimoph		0	4	7	Thailand situation, 30 May 2020, 11:50 A.M. - Total confirmed: 3,077 (+1) - Recovered: 2,961 (+16) - Active cases: 59 - Deaths: 57 (+0) #โควิด19 #โควิด2019 #covid19 #COVID2019 #StayAtHome @DDChotline 1422 @pr_moph @ddc_riskcom	@pr_moph @ddc_riskcom	#covid19 #COVID2019 #StayAtHome #StayAtHome	1266589334867546113	https://twitter.com/thaimoph/status/1266589334867546113	thailand situation may a.m total confirmed recovered active case death covid19 covid2019 stayathome USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.825338, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-30	04:58:40	umesh805	umesh805	0	0	1	With Corona Pandmic and LD since March 20, Indian common people who constitute more than about 80/ of total population of the country, are in great Economic Lurch and Constraints for their daily basic needs of subsistence, passing through a crucial financial pitiabilties, f cncrn 			1266594855238733824	https://twitter.com/umesh805/status/1266594855238733824	corona pandmic ld since march indian common people constitute total population country great economic lurch constraint daily basic need subsistence passing crucial financial pitiabilties f cncrn		[]							
2020-05-30	06:08:52	arifalikazmi		0	0	2	"""WHO offered me 20million dollars to put a little toxic in my Covid-19 remedy"" - Madagascar President exposes WHO https://aobrempongnana.wordpress.com/2020/05/15/who-offered-me-20million-dollars-to-put-a-little-toxic-in-my-covid-19-remedy-madagascar-president-exposes-who/ via @Obrempongnana5"	@ObrempongNana5		1266612522821521412	https://twitter.com/arifalikazmi/status/1266612522821521412	offered dollar put little toxic covid19 remedy madagascar president expose URL via USER_MENTION		[]							
2020-05-30	06:23:37	raomeenakshi7	StarPlus	0	0	0	Krishna Krishna Sakkada Raakhre from this #Corona .Can't see innocent souls dying Please do some miracle ....@saurabhraajjain @sktorigins @StarPlus	@saurabhraajjain @sktorigins @StarPlus	#Corona	1266616234109366272	https://twitter.com/raomeenakshi7/status/1266616234109366272	krishna krishna sakkada raakhre corona cant see innocent soul dying please miracle USER_MENTION USER_MENTION USER_MENTION		[]							
2020-05-30	08:43:50	bgsubhash	smjalageri	0	0	0	In politics both parties do that. I hve info directly from erode from an imp person. He links Corona in erode directly to tableeghi.			1266651523011887107	https://twitter.com/bgsubhash/status/1266651523011887107	politics party hve info directly erode imp person link corona erode directly tableeghi		[{'score': 0.821913, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0		1.0			
2020-05-30	08:44:37	SidharthaBajpai	ParagKMT	0	0	0	Lockdown. 5			1266651717669662724	https://twitter.com/SidharthaBajpai/status/1266651717669662724	lockdown		[]							
2020-05-30	09:23:38	studio2702	CosmopolitanUK	0	0	0	Despite being postponed due to #coronavirus, the film has finally been confirmed for release on #Netflix in just a few weeks. Here's everything we know about the film so far ...		#coronavirus #Netflix	1266661537944502273	https://twitter.com/studio2702/status/1266661537944502273	despite postponed due coronavirus film finally confirmed release netflix week here everything know film far		[{'score': 0.547099, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.948146, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-30	10:36:19	animeshrsinha		0	0	0	@ugc_india I'm studying the course ADISSM(MSBTE)1 year course at Nagpur(Maharashtra), but I'm from Patna(Bihar) which is in Corona red zone. My exam last date 18th April which was postponed due to pandemic Corona. My family is so worried for my health. So I'm unable to move..	@ugc_india		1266679830256537600	https://twitter.com/animeshrsinha/status/1266679830256537600	USER_MENTION im studying course year course im corona red zone exam last date april postponed due pandemic corona family worried health im unable move		[]							
2020-05-30	12:27:44	pran_en	LiveLawIndia	0	0	6	If we really want to help poors during Covid, we must follow the footsteps of @SonuSood, spend money directly on poors, not by photo ops holding a cheque and stand by side of a Minister!	@SonuSood		1266707867811250177	https://twitter.com/pran_en/status/1266707867811250177	really want help poor covid must follow footstep USER_MENTION spend money directly poor photo ops holding cheque stand side minister		[{'score': 0.691394, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0					
2020-05-30	13:09:26	kamarulbahrin	AgendaAWANI	0	6	13	Selamat Hari #Kaamatan. Kotobian Tadau Tagazo Do Kaamatan. @daphnemiking @lasimbang A creative content talent who is still a creative force &amp; voice to reckon with in week 1 of maternity confinement under #CMCO &amp; A #YB who build a solar buggy in #covid19 quarantine @AgendaAWANI	@daphnemiking @lasimbang @AgendaAWANI	#Kaamatan #CMCO #YB #covid19	1266718359308996610	https://twitter.com/kamarulbahrin/status/1266718359308996610	selamat hari kaamatan kotobian tadau tagazo kaamatan USER_MENTION USER_MENTION creative content talent still creative force voice reckon week maternity confinement cmco yb build solar buggy covid19 quarantine USER_MENTION		[{'score': 0.752079, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.821444, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-30	13:30:55	kavindrasachan		2	2	25	MHA extends nationwide lockdown in containment zones till June 30. @HMOIndia	@HMOIndia		1266723769168662528	https://twitter.com/kavindrasachan/status/1266723769168662528	mha extends nationwide lockdown containment zone till june USER_MENTION		[]							
2020-05-30	13:38:57	DhirandraSawan		0	0	0	https://www.facebook.com/100043725220861/posts/183572876443552/?sfnsn=wiwspmo&amp;extid=qZoNnpGLDisZWcie #Critical situation of Delhi today and other parts of India also, hiding real reports now neither proper testing going till now in long term lockdown also #DS cong		#Critical #DS	1266725791565414402	https://twitter.com/DhirandraSawan/status/1266725791565414402	URL critical situation delhi today part india also hiding real report neither proper testing going till long term lockdown also d cong		[{'score': 0.581021, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-30	13:40:36	JiaraDuangsa		0	0	0	Front row of my show หลานรัก #foryoupage #funny #เมษาathome #stayathome #cover #covid-19 #quarantine #คนไทยเป็นคนตลก #fyp #foryou #funtimes #thailand #bangkok #makeupartist #makeupartistsworldwide… https://www.instagram.com/p/CA0GMyzByup/?igshid=1cf2ohyesyh5i		#foryoupage #funny #stayathome #stayathome #cover #covid #quarantine #fyp #foryou #funtimes #thailand #bangkok #makeupartist #makeupartistsworldwide	1266726206763909120	https://twitter.com/JiaraDuangsa/status/1266726206763909120	front row show foryoupage funny stayathome cover covid19 quarantine fyp foryou funtimes thailand bangkok makeupartist URL		[]							
2020-05-30	13:45:53	dhirajGupta_88		0	1	2	Lockdown extended #Lockdown5		#Lockdown5	1266727532482703366	https://twitter.com/dhirajGupta_88/status/1266727532482703366	lockdown extended lockdown5		[]							
2020-05-30	14:25:48	Utsavya01075817		0	0	1	"New phase is going to start with name #Unlock1 Now The people will be responsible for their acts and irresponsible behaviour. ""Savaari apne saamaan ki khud Zimmedaar hai"". Take care, Stay safe!! #Lockdown5 #coronavirus #ChineseVirus19 Follow the Phases."		#Unlock1 #Lockdown5 #coronavirus #ChineseVirus19	1266737578428043266	https://twitter.com/Utsavya01075817/status/1266737578428043266	new phase going start name unlock1 people responsible act irresponsible behaviour savaari apne saamaan ki khud zimmedaar hai take care stay safe lockdown5 coronavirus chinesevirus19 follow phase		[]							
2020-05-30	14:29:51	amboji_k		1	0	0	Government issues order to extend the lockdown in containment zones up to June 30, 2020 Prohibited activities to be re-opened in a phased manner outside containment zones Night Curfew timings reduced to 9 PM to 5 AM across the country #Lockdown5 #LockdownExtended #Unlock1		#Lockdown5 #LockdownExtended #Unlock1	1266738597597720578	https://twitter.com/amboji_k/status/1266738597597720578	government issue order extend lockdown containment zone june prohibited activity reopened phased manner outside containment zone night curfew timing reduced pm across country lockdown5 lockdownextended unlock1		[{'score': 0.694514, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-30	14:31:24	sainiboy89		0	1	1	Guidelines for Lockdown 5.0 @rai_india	@rai_india		1266738990188806146	https://twitter.com/sainiboy89/status/1266738990188806146	guideline lockdown USER_MENTION		[]							
2020-05-30	14:58:51	souravduttahere		0	0	0	Lockdown only in Containment zones till June 30. Relaxations for other areas in phases. India is being unlocked slowly and steadily. #Lockdown5 #Unlock1		#Lockdown5 #Unlock1	1266745895464382467	https://twitter.com/souravduttahere/status/1266745895464382467	lockdown containment zone till june relaxation area phase india unlocked slowly steadily lockdown5 unlock1		[]							
2020-05-30	15:04:47	_gandharv_		0	0	1	That sound of peacock during the interview was just so soothing to hear. @aajtak @AmitShah @anjanaomkashyap . . . #1YearofModi2 #Lockdown5 #AmitShah #Lockdown5Guidelines #Lockdown #MHA #Corona #CoronaVirus #India #BJP #HomeMinister #AajTak	@aajtak @AmitShah @anjanaomkashyap	#1YearofModi2 #Lockdown5 #AmitShah #Lockdown5Guidelines #Lockdown #MHA #Corona #CoronaVirus #India #BJP #HomeMinister #AajTak	1266747389894815744	https://twitter.com/_gandharv_/status/1266747389894815744	sound peacock interview soothing hear USER_MENTION USER_MENTION USER_MENTION lockdown5 amitshah lockdown5guidelines lockdown mha corona coronavirus india bjp homeminister aajtak		[]							
2020-05-30	15:41:25	kbhasi	CineRik	0	0	0	There's a chance it may have been picked up by some archive website, though. I was referring to the current pandemic, but still interesting to know!			1266756607939153922	https://twitter.com/kbhasi/status/1266756607939153922	there chance may picked archive website though referring current pandemic still interesting know		[{'score': 0.821913, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.933436, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]				1.0		1.0	
2020-05-30	15:42:06	desaiyash669		0	0	1	Well that's how I'm dealing with this pandemic . . . #cardio #workout #homeworkout #boxing #punches #cycling #fit #stayfit #immunity #motivation #inspiration #homegym #lockdown5 #lockdown #fighting #corona #covid19… https://www.instagram.com/p/CA0UGuGD0Vq/?igshid=hxfa26r7xs1q		#cardio #workout #homeworkout #boxing #punches #cycling #fit #stayfit #immunity #motivation #inspiration #homegym #lockdown5 #lockdown #fighting #corona #covid19	1266756779830108161	https://twitter.com/desaiyash669/status/1266756779830108161	well thats im dealing pandemic cardio workout homeworkout boxing punch cycling fit stayfit immunity motivation inspiration homegym lockdown5 lockdown fighting corona URL		[{'score': 0.832627, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-30	15:58:39	prafullit	bay_staatsoper	0	0	1	The novel way to follow #SocialDistancing #Social_Distancing And smooth way to get out of likely last segment of #lockdown due to #coronavirus 		#SocialDistancing #Social_Distancing #lockdown #coronavirus	1266760946225221632	https://twitter.com/prafullit/status/1266760946225221632	novel way follow socialdistancing social_distancing smooth way get likely last segment lockdown due coronavirus		[{'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-30	16:03:13	Beep_h	Zebaism	0	0	0	It's not lockdown, it's people... People are that stupid.... A true lockdown was never done			1266762093971177473	https://twitter.com/Beep_h/status/1266762093971177473	lockdown people people stupid true lockdown never done		[{'score': 0.601425, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0			1.0		
2020-05-30	16:33:19	nosyaapaa	Kilo_Milo1	1	0	0	Yes. For example - you are expected to do your religious duty like perform a ritual and at the same time country needs you at the warfront, country needs you as a corona warrior.			1266769672218849280	https://twitter.com/nosyaapaa/status/1266769672218849280	yes example expected religious duty like perform ritual time country need warfront country need corona warrior		[{'score': 0.868982, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-30	16:52:06	alayshah999		0	0	1	And suddenly the congress party which screwed up banks and economy of India are now actively trying to target the Centre. It was never about Corona or people ! It was always about the Throne !			1266774397593010177	https://twitter.com/alayshah999/status/1266774397593010177	suddenly congress party screwed bank economy india actively trying target centre never corona people always throne		[{'score': 0.682508, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					1.0
2020-05-30	17:12:20	DhirandraSawan		0	0	0	#Covid_sey_dangerous_Movid #Dsawan cong		#Covid_sey_dangerous_Movid #Dsawan	1266779488592908288	https://twitter.com/DhirandraSawan/status/1266779488592908288	covid_sey_dangerous_movid dsawan cong		[{'score': 0.754503, 'tone_id': 'fear', 'tone_name': 'Fear'}]							1.0
2020-05-30	19:48:56	DM_AvinashRoy		0	0	1	So that you won't loose #potential customers and retain existing ones. #DigitalMarketing Free Consultation - 7007941967 (Call/WhatsApp) - For Digital Marketing Tips , Quotes Follow - http://www.instagram.com/dm_avinashroy - - - - - - - - #StaySafe #Stayhome #StayConnected #corona #covid19 		#potential #DigitalMarketing #StaySafe #Stayhome #Stayhome #StayConnected #corona #covid19	1266818900450258946	https://twitter.com/DM_AvinashRoy/status/1266818900450258946	wont loose potential customer retain existing one digitalmarketing free consultation digital marketing tip quote follow URL staysafe stayhome stayconnected corona covid19		[{'score': 0.729265, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-30	20:37:25	drmaguyh	FIP_AcPS	0	1	8	Looking forward to hear from you on faculy motivation during #COVID19 #Motivation #resilience #burnout @KJ_Otago	@KJ_Otago	#COVID19 #Motivation #resilience #burnout	1266831098241257473	https://twitter.com/drmaguyh/status/1266831098241257473	looking forward hear faculy motivation covid19 motivation resilience burnout USER_MENTION		[{'score': 0.602512, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-30	23:58:49	bhrigu		0	1	4	How countries are using genomics to help avoid a second coronavirus wave 			1266881785637466112	https://twitter.com/bhrigu/status/1266881785637466112	country using genomics help avoid second coronavirus wave		[{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-31	01:25:24	andysiddiqi	uubaydli	0	0	0	A salary delayed is a salary denied. Pay your dues @uubaydli #CORRUPTION #Bahrain Dread it. Run from it. Destiny still arrives. Nothing is good born from lies &amp; greatness is not what you think! #investbahrain #georgefloyd #COVID19 #riots2020 @moi_bahrain @BahrainMoFNE @GulfAir	@uubaydli @moi_bahrain @BahrainMoFNE @GulfAir	#CORRUPTION #Bahrain #investbahrain #georgefloyd #COVID19 #riots2020	1266903574946230274	https://twitter.com/andysiddiqi/status/1266903574946230274	salary delayed salary denied pay due USER_MENTION corruption bahrain dread run destiny still arrives nothing good born lie greatness think investbahrain georgefloyd covid19 riots2020 USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.623304, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.628662, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
